house-id,area,bathroom,bedroom,buildingSize,data-date,data-isonshow,data-location,data-url,erfSize,garage,type,data-price
815,northern-suburbs,2,3,,2018-10-22 11:50:32,TRUE,Observatory,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-observatory-cape-town/kw1404465,235,,house,3495000
816,boland-winelands,2,3,126,2018-10-26 16:39:16,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1405521,156,1,apartment,2295000
817,boland-winelands,1,2,,2017-12-08 13:03:46,FALSE,Ceres,https://www.pamgolding.co.za/property-details/2-bedroom-cottage-for-sale-ceres/rv1352430,243,,house,590000
818,boland-winelands,2.5,3,227,2018-10-11 15:09:17,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1402862,267,2,house,3495000
819,boland-winelands,3,4,540,2018-03-14 15:32:00,FALSE,Courtrai,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-courtrai/tk1366131,1592,4,apartment,4950000
820,northern-suburbs,1,2,63,2018-07-17 12:55:06,FALSE,Burgundy Estate,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-burgundy-estate/1pla1387647,,,apartment,1170000
821,atlantic-seaboard,1,1,61,2018-05-07 09:14:23,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1374345,,,apartment,3650000
822,boland-winelands,3,4,354,2018-06-30 08:45:09,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1385029,645,2,house,4000000
823,southern-suburbs,1,2,93,2018-10-24 09:13:22,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1402556,,,apartment,2795000
824,northern-suburbs,1,3,,2018-11-01 13:00:18,FALSE,Claremont,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-claremont-cape-town/kw1405651,433,1,house,2995000
825,boland-winelands,4,4,297,2018-08-21 09:57:56,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1393705,813,2,house,7280000
826,boland-winelands,2,3,,2018-07-06 16:14:15,FALSE,McGregor,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mcgregor/mg1385394,1140,,apartment,2695000
827,northern-suburbs,1,2,105,2018-07-20 11:41:04,FALSE,Burgundy Estate,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-burgundy-estate/1pla1388371,,1,apartment,1499000
828,southern-suburbs,1.5,2,83,2018-04-20 11:46:35,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1368470,,1,apartment,3995000
829,boland-winelands,2,5,225,2017-10-09 12:02:11,FALSE,Paarl,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-paarl/tk1341457,656,,house,2295000
830,boland-winelands,4,4,380,2018-04-04 15:59:52,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-franschhoek/fwi1369345,530,2,house,5850000
831,northern-suburbs,4.5,4,,2018-11-02 14:30:20,FALSE,Newlands,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-newlands-cape-town/kw1379932,615,2,house,6400000
832,atlantic-seaboard,2,3,172,2017-12-22 12:09:07,FALSE,Northshore,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-northshore/1hg1353841,172,2,house,4550000
833,southern-suburbs,1,2,75,2017-11-24 11:44:04,FALSE,Three Anchor Bay,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-three-anchor-bay/as1350280,,,apartment,3795000
834,boland-winelands,2,4,290,2018-09-21 11:02:23,FALSE,Bergzicht,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-bergzicht/1ms1399700,1013,2,apartment,1900000
835,boland-winelands,2.5,3,240,2018-08-03 14:26:50,FALSE,De Wijnlanden,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-de-wijnlanden/st1391582,686,2,house,3500000
836,northern-suburbs,2,3,,2018-10-23 15:38:07,FALSE,Constantia Upper,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-constantia-upper/kw1404818,1406,2,house,6995000
837,boland-winelands,2,3,250,2017-12-08 12:59:12,FALSE,Bergzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-bergzicht/1ms1352428,857,,apartment,1895000
838,city-bowl,1,,42,2018-07-16 12:26:36,FALSE,Devils Peak,https://www.pamgolding.co.za/property-details/apartment-for-sale-devils-peak/cb1379288,,,apartment,2095000
839,boland-winelands,5,5,332,2018-10-05 09:15:53,FALSE,Fairhaven Country Estate,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-fairhaven-country-estate/sw1401168,652,2,house,5100000
840,boland-winelands,4,4,420,2018-03-19 15:45:37,FALSE,Helderrand,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-helderrand/sw1364602,1289,2,apartment,5985000
841,boland-winelands,2,3,280,2017-09-26 10:03:05,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1340239,1300,2,apartment,1895000
842,boland-winelands,5,6,500,2018-07-11 05:26:03,FALSE,Meerhof Estate,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-meerhof-estate/sw1386398,1027,2,house,7490000
843,southern-peninsula,3,4,,2018-11-12 18:00:24,FALSE,Muizenberg,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-muizenberg/fh1392653,776,1,house,5600000
844,city-bowl,2,2,,2018-05-28 10:34:14,FALSE,Bo-kaap,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-bo-kaap/cb1378083,98,,house,4300000
845,southern-suburbs,1,2,81,2018-09-12 15:06:20,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-mouille-point/as1397830,,,apartment,4850000
846,southern-suburbs,7,9,426,2018-08-04 01:16:48,FALSE,Rondebosch East,https://www.pamgolding.co.za/property-details/9-bedroom-house-for-sale-rondebosch-east/kw1389786,495,1,house,4500000
847,boland-winelands,2.5,3,,2018-07-24 16:02:27,FALSE,Welgevonden Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-welgevonden-estate-stellenbosch/st1389023,159,1,house,2595000
848,northern-suburbs,3,3,160,2018-09-27 12:26:09,FALSE,Plumstead,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-plumstead/kw1400415,471,,house,2450000
849,boland-winelands,2.5,3,243,2018-10-11 15:34:23,FALSE,Paardevlei,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paardevlei/sw1402878,478,2,apartment,4295000
850,boland-winelands,4,5,,2017-09-15 11:23:40,FALSE,Die Wingerd,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-die-wingerd-malmesbury/mb1338971,1171,,apartment,1990000
851,northern-suburbs,2,3,,2018-06-20 12:57:57,FALSE,Lansdowne,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-lansdowne/1ot1383303,496,3,house,2500000
852,boland-winelands,3,3,240,2016-08-24 10:22:31,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-franschhoek/fwi1280565,436,2,house,5008590
853,atlantic-seaboard,2,2,88,2018-07-04 11:53:13,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1385538,,,apartment,5250000
854,boland-winelands,3,3,240,2016-10-19 10:01:10,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-franschhoek/fwi1290333,450,,house,4490000
855,boland-winelands,3,3,209,2018-07-19 09:40:25,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-val-de-vie/tk1383703,506,2,apartment,4950000
856,southern-suburbs,3,3,228,2018-01-22 15:04:48,FALSE,Wynberg Upper,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-wynberg-upper/kw1331910,727,2,house,6500000
857,southern-suburbs,2,4,193,2018-11-14 17:43:27,TRUE,Kenwyn,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-kenwyn/kw1407745,643,1,house,2350000
858,boland-winelands,2,3,157,2017-03-27 15:48:48,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1312615,370,2,apartment,2177500
859,boland-winelands,3,5,325,2018-08-28 10:52:20,FALSE,Strand North,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-strand-north/sw1395669,732,2,house,2800000
860,southern-peninsula,2,3,230,2018-08-06 15:27:12,FALSE,Imhoffs Gift,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-imhoffs-gift/fh1390983,851,2,house,4495000
861,boland-winelands,5,7,,2018-10-03 11:26:01,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/7-bedroom-house-for-sale-wellington-central/wel1401194,1286,2,house,2995000
862,boland-winelands,3,4,400,2018-07-19 11:11:59,FALSE,Bel Aire,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-bel-aire/sw1388120,1004,2,house,6950000
863,boland-winelands,2.5,3,140,2018-04-26 15:22:13,FALSE,Harbour Island,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-harbour-island/sw1373175,329,,apartment,3150000
864,boland-winelands,4,3,453,2018-04-03 13:10:30,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-val-de-vie/tk1369062,800,2,house,7250000
865,boland-winelands,3,5,386,2018-05-22 14:25:30,FALSE,Paarl,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-paarl/tk1377232,796,2,apartment,6995000
866,boland-winelands,1,2,120,2018-07-16 12:40:59,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-tafelzicht/1ms1387465,381,,apartment,1259900
867,southern-peninsula,1,2,60,2018-09-11 14:17:50,FALSE,Kommetjie,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-kommetjie/fh1397999,546,,house,4325000
868,city-bowl,2,2,84,2018-11-05 12:42:59,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-foreshore/as1406787,,,apartment,6995000
869,southern-suburbs,1,3,,2018-10-15 14:02:00,FALSE,Kewtown,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kewtown/1ah1403289,123,,house,899000
870,boland-winelands,3,6,,2016-01-20 13:38:10,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-riebeek-kasteel/rv1251456,1313,3,apartment,3650000
871,southern-suburbs,3,4,182,2018-11-09 09:17:27,FALSE,Athlone,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-athlone-cape-town/1ah1406794,424,3,house,2185000
872,southern-suburbs,1,1,62,2018-05-21 09:33:50,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1376944,,,apartment,3450000
873,southern-suburbs,1,1,42,2018-08-02 16:12:11,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1390662,,,apartment,1899000
874,atlantic-seaboard,1,,45,2018-05-11 12:22:37,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/apartment-for-sale-mouille-point/as1375330,,,apartment,2995000
875,boland-winelands,2,3,233,2017-09-19 12:48:15,FALSE,Paardevlei,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paardevlei/sw1339410,478,2,house,4295000
876,boland-winelands,2,3,,2018-11-13 10:54:31,TRUE,Mostertsdrift,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mostertsdrift/st1400028,405,2,apartment,4650000
877,boland-winelands,6,7,,2015-11-23 14:54:31,FALSE,De Molen,https://www.pamgolding.co.za/property-details/7-bedroom-house-for-sale-de-molen/mb1246449,966,,house,2999000
878,boland-winelands,2,2,,2018-10-25 10:19:26,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-wellington-central/wel1404938,273,1,apartment,1599000
879,city-bowl,2,2,56,2018-10-25 14:55:34,FALSE,Cape Town Central,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-cape-town-central/cb1405264,,,apartment,1950000
880,boland-winelands,2,4,,2018-04-25 14:27:56,FALSE,Paarl,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-paarl/tk1370776,363,2,house,3150000
881,boland-winelands,2,3,235,2017-12-07 11:32:11,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tafelzicht/1ms1352217,576,2,house,2495000
882,boland-winelands,3,3,280,2018-10-22 14:28:31,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1404556,574,2,house,2340000
883,northern-suburbs,3,4,182,2018-11-09 09:17:27,FALSE,Athlone,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-athlone-cape-town/1ah1406794,424,3,house,2185000
884,boland-winelands,2,3,,2016-08-09 11:49:28,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1279949,557,2,apartment,2800000
885,boland-winelands,2,3,449,2018-10-11 16:19:02,FALSE,Lochnerhof,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-lochnerhof/sw1402896,991,2,house,3250000
886,atlantic-seaboard,2,3,114,2018-08-14 15:12:09,FALSE,Three Anchor Bay,https://www.pamgolding.co.za/property-details/3-bedroom-apartment-for-sale-three-anchor-bay/as1393255,,,apartment,5750000
887,boland-winelands,2,3,165,2017-03-27 15:46:28,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1312612,371,2,house,2295000
888,boland-winelands,2.5,3,235,2018-10-24 12:01:34,FALSE,Koelenhof,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-koelenhof/st1404958,323,2,apartment,3375000
889,boland-winelands,1,2,60,2018-10-24 11:04:43,FALSE,Strand,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-strand/sw1404936,60,,apartment,600000
890,boland-winelands,6,6,450,2014-03-28 13:35:50,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-franschhoek/fwi1171744,1837,,house,6500000
891,southern-peninsula,1,2,,2018-11-13 17:27:14,FALSE,Silverglade,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-silverglade-cape-town/fh1406349,182,1,house,1690000
892,northern-suburbs,1,2,90,2018-10-16 15:16:39,FALSE,Observatory,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-observatory-cape-town/kw1403604,209,,house,1850000
893,boland-winelands,1,3,,2018-08-28 16:37:55,FALSE,Strand,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-strand/sw1395808,140,,house,895000
894,boland-winelands,2,3,,2018-11-06 13:02:30,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1378471,376,2,apartment,3195000
895,southern-peninsula,4,5,460,2018-05-21 14:31:22,FALSE,Chapmans Peak,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-chapmans-peak/fh1376710,1000,2,house,6495000
896,southern-peninsula,3,3,130,2018-08-27 10:34:48,FALSE,Clovelly,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-clovelly-cape-town/fh1395424,740,1,house,2950000
897,boland-winelands,3,3,,2017-12-06 23:04:23,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1352160,664,1,house,1899000
898,boland-winelands,3,4,,2018-08-29 15:31:05,FALSE,Lochnerhof,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-lochnerhof/sw1395900,637,1,house,2100000
899,boland-winelands,4,4,412,2017-08-03 09:36:01,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1332138,827,2,house,6500000
900,southern-peninsula,2,3,248,2017-04-13 08:59:08,FALSE,Noordhoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-noordhoek-cape-town/nh1315331,650,2,house,4695000
901,northern-suburbs,3,3,242,2018-08-23 08:55:12,FALSE,Constantia,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-constantia-cape-town/kw1394463,863,1,house,4950000
902,boland-winelands,5,4,320,2015-12-09 10:59:04,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1248476,709,2,apartment,6867000
903,boland-winelands,2,2,,2017-10-06 16:03:41,FALSE,Gordons Bay,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-gordons-bay/sw1342255,324,,apartment,2800000
904,boland-winelands,2,3,,2018-07-27 11:58:16,FALSE,Bergzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-bergzicht/1ms1389625,754,2,house,1820000
905,boland-winelands,2,3,285,2018-08-29 14:13:51,FALSE,Bel Aire,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-bel-aire/sw1396001,1127,2,house,6500000
906,atlantic-seaboard,4,6,320,2017-08-31 15:32:38,FALSE,Northshore,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-northshore/1hg1336442,800,,house,4450000
907,northern-suburbs,1,2,62,2017-10-18 15:25:16,FALSE,Burgundy Estate,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-burgundy-estate/1pla1344129,,,apartment,1150000
908,boland-winelands,2,3,250,2017-12-20 18:32:58,FALSE,McGregor,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-mcgregor/mg1353714,1000,1,house,2400000
909,boland-winelands,4,6,561,2017-08-02 10:39:13,FALSE,Paarl,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-paarl/tk1331639,1030,2,house,5600000
910,atlantic-seaboard,2,4,203,2018-02-14 15:32:23,FALSE,Beach Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-beach-estate/1hg1360949,1068,2,house,4195000
911,northern-suburbs,2,3,,2018-09-12 12:55:37,FALSE,Claremont,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-claremont-cape-town/kw1398185,397,1,house,3695000
912,boland-winelands,2,3,,2017-05-03 10:17:02,FALSE,Gordons Bay,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-gordons-bay/sw1317654,584,4,apartment,1950000
913,northern-suburbs,2,3,,2018-09-11 10:26:46,TRUE,Kenilworth Upper,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-kenilworth-upper/kw1396290,343,2,house,4850000
914,southern-suburbs,2,2,102,2018-06-06 10:24:53,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-mouille-point/as1379920,,,apartment,6850000
915,southern-suburbs,2,3,,2018-10-03 15:18:48,FALSE,Claremont,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-claremont-cape-town/kw1401416,751,,house,5995000
916,northern-suburbs,1.5,4,213,2018-10-23 10:10:16,FALSE,Rondebosch East,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-rondebosch-east/kw1403441,991,2,house,3700000
917,boland-winelands,3.5,3,270,2017-12-01 13:46:10,FALSE,Rome Glen,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-rome-glen/sw1351481,1162,2,house,3900000
